"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
5,2,0.676142945215086,0.338071472607543,191.649938416283,200.079154613127,TRUE,FALSE,FALSE,"20,16","16,20","2,6","2,6","2,6,10,11,16,17,19,20"
5,3,0.987573204419786,0.329191068139929,-1436.57363881607,-1423.9298145208,FALSE,FALSE,FALSE,"20,16,19","16,20","2,6,9","2,6,11","2,6,10,11,16,17,19,20"
5,4,0.989375915849342,0.247343978962336,-1512.93941958087,-1496.08098718718,FALSE,FALSE,FALSE,"20,16,19,17","16,20","2,6,9,11","2,6,11,16","2,6,10,11,16,17,19,20"
5,5,0.990530609680579,0.198106121936116,-1568.46891387768,-1547.39587338556,FALSE,FALSE,FALSE,"20,16,19,17,11","16,20","2,6,9,11,15","2,6,11,16,17","2,6,10,11,16,17,19,20"
5,6,0.991591980054053,0.165265330009009,-1625.90817342087,-1600.62052483034,FALSE,FALSE,FALSE,"20,16,19,17,11,6","16,20","2,6,9,11,15,16","2,6,11,16,17,19","2,6,10,11,16,17,19,20"
5,7,0.991825434306927,0.141689347758132,-1637.98738176466,-1608.48512507571,FALSE,FALSE,TRUE,"20,16,19,17,11,6,2","16,20","2,6,9,11,15,16,17","2,6,11,16,17,19,20","2,6,10,11,16,17,19,20"
5,8,0.991896634829201,0.12398707935365,-1640.36146204259,-1606.64459725522,FALSE,FALSE,FALSE,"20,16,19,17,11,6,2,10","16,20","2,6,9,11,15,16,17,19","2,6,11,16,17,19,20","2,6,10,11,16,17,19,20"
5,9,0.991941843181957,0.110215760353551,-1641.15875246504,-1603.22727957924,FALSE,TRUE,FALSE,"20,16,19,17,11,6,2,10,1","16,20","2,6,9,11,15,16,17,19,20","2,6,11,16,17,19,20","2,6,10,11,16,17,19,20"
5,10,0.991961199504857,0.0991961199504856,-1640.36123637877,-1598.21515539455,FALSE,FALSE,FALSE,"20,16,19,17,11,6,2,10,1,3","16,20","2,6,9,11,15,16,17,19,20","2,6,11,16,17,19,20","2,6,10,11,16,17,19,20"
5,11,0.991976396123385,0.0901796723748532,-1639.30733527599,-1592.94664619334,FALSE,FALSE,FALSE,"20,16,19,17,11,6,2,10,1,3,4","16,20","2,6,9,11,15,16,17,19,20","2,6,11,16,17,19,20","2,6,10,11,16,17,19,20"
